08A;20170330000180182;2;280049432;0;975.0;.0;975.0;0
08A;20170330000180201;2;280031382;0;13674.0;.0;13674.0;0
08A;20170330000180207;2;280070693;0;1132.0;.0;1132.0;0
08A;20170330000180359;2;280070989;0;22350.0;.0;22350.0;0
08A;20170330000180372;2;280040777;0;776.0;.0;776.0;0
08A;20170330000180400;2;280031826;0;2014.0;.0;2014.0;0
08A;20170330000180407;2;280058975;0;8921.0;.0;8921.0;0
08A;20170330000180412;2;280071137;0;12340.0;.0;12340.0;0
08A;20170330000180425;2;280040925;0;4535.0;.0;4535.0;0
08A;20170330000180433;2;280107385;0;494841.0;.0;494841.0;0
08A;20170330000180528;2;280071285;0;11689.0;.0;11689.0;0
08A;20170330000180541;2;280041073;0;217790.0;.0;217790.0;0
08A;20170330000180553;2;280179881;0;2145.0;.0;2145.0;0
08A;20170330000180614;2;280059271;0;1091.0;.0;1091.0;0
08A;20170330000180618;2;280071433;0;2300.0;.0;2300.0;0
08A;20170330000180665;2;280059419;0;918.0;.0;918.0;0
08A;20170330000180684;2;280041369;0;21830.0;.0;21830.0;0
08A;20170330000180689;2;280180177;0;1641.0;.0;1641.0;0
08A;20170330000180724;2;280059567;0;2100.0;.0;2100.0;0
08A;20170330000180731;2;280071729;0;1000.0;.0;1000.0;0
08A;20170330000180761;2;280180325;0;247.0;.0;247.0;0
08A;20170330000180795;2;280032566;0;108666.0;.0;108666.0;0
08A;20170330000180813;2;280059715;0;1285.0;.0;1285.0;0
08A;20170330000180822;2;280071877;0;14900.0;.0;14900.0;0
08A;20170330000180882;2;280180473;0;1127.0;.0;1127.0;0
08A;20170330000180924;2;280032714;0;44539.0;.0;44539.0;0
08A;20170330000176350;2;280081491;0;5067.0;.0;5067.0;0
08A;20170330000176385;2;280060378;0;3700.0;.0;3700.0;0
08A;20170330000176389;2;280072540;0;1000.0;.0;1000.0;0
08A;20170330000176508;2;280081787;0;222105.0;.0;222105.0;0
08A;20170330000176541;2;280033525;0;706.0;.0;706.0;0
08A;20170330000176545;2;280060674;0;1640.0;.0;1640.0;0
08A;20170330000176565;2;280072836;0;8683.0;.0;8683.0;0
08A;20170330000176588;2;280081935;0;1419.0;.0;1419.0;0
08A;20170330000176619;2;280190531;0;2590.0;.0;2590.0;0
08A;20170330000176651;2;280042772;0;10720.0;.0;10720.0;0
08A;20170330000176693;2;280060970;0;1467.0;.0;1467.0;0
08A;20170330000176727;2;280073132;0;800.0;.0;800.0;0
08A;20170330000176740;2;280042920;0;876.0;.0;876.0;0
08A;20170330000176745;2;280082231;0;974.0;.0;974.0;0
08A;20170330000176781;2;280061118;0;804.0;.0;804.0;0
08A;20170330000176802;2;280073280;0;4140.0;.0;4140.0;0
08A;20170413000000213;2;280082379;0;2280.0;.0;2280.0;0
08A;20170330000176856;2;280034117;0;9700.0;.0;9700.0;0
08A;20170330000176862;2;280061266;0;830.0;.0;830.0;0
08A;20170330000176880;2;280043216;0;12966.0;.0;12966.0;0
08A;20170330000176896;2;280182024;0;1372.0;.0;1372.0;0
08A;20170330000176903;2;280082527;0;800.0;.0;800.0;0
08A;20170330000176931;2;280061414;0;2541.0;.0;2541.0;0
08A;20170330000176936;2;280073576;0;2468.0;.0;2468.0;0
08A;20170330000176950;2;280043364;0;147.0;.0;147.0;0
08A;20170330000176987;2;280191271;0;7453.0;.0;7453.0;0
08A;20170330000177022;2;280061562;0;20700.0;.0;20700.0;0
08A;20170330000177064;2;280173221;0;1632.0;.0;1632.0;0
08A;20170330000177109;2;280034561;0;41718.0;.0;41718.0;0
08A;20170330000177116;2;280061710;0;941.0;.0;941.0;0
08A;20170330000177153;2;280043660;0;998.0;.0;998.0;0
08A;20170330000177157;2;280082971;0;382943.0;.0;382943.0;0
08A;20170330000177185;2;280034709;0;1180.0;.0;1180.0;0
08A;20170330000177190;2;280061858;0;30500.0;.0;30500.0;0
08A;20170330000177198;2;280074020;0;563.0;.0;563.0;0
08A;20170330000177206;2;280173517;0;818.0;.0;818.0;0
08A;20170330000177222;2;280043808;0;13952.0;.0;13952.0;0
08A;20170330000177228;2;280083119;0;3320.0;.0;3320.0;0
08A;20170330000177273;2;280083267;0;1720.0;.0;1720.0;0
08A;20170330000177346;2;280083415;0;2698.0;.0;2698.0;0
08A;20170330000177389;2;280035153;0;1454.0;.0;1454.0;0
08A;20170330000177394;2;280062302;0;630.0;.0;630.0;0
08A;20170330000177413;2;280044252;0;185564.0;.0;185564.0;0
08A;20170330000177425;2;280183060;0;3604.0;.0;3604.0;0
08A;20170330000177469;2;280035301;0;1144.0;.0;1144.0;0
08A;20170330000177481;2;280074612;0;2013.0;.0;2013.0;0
08A;20170330000177510;2;280044400;0;3167.0;.0;3167.0;0
08A;20170330000177550;2;280074760;0;991.0;.0;991.0;0
08A;20170330000177556;2;280174257;0;1214.0;.0;1214.0;0
08A;20170330000177572;2;280044548;0;1450.0;.0;1450.0;0
08A;20170330000177577;2;280083859;0;457600.0;.0;457600.0;0
08A;20170330000177607;2;280035597;0;1135.0;.0;1135.0;0
08A;20170330000177613;2;280062746;0;2539.0;.0;2539.0;0
08A;20170330000177617;2;280074908;0;683.0;.0;683.0;0
08A;20170330000177633;2;280044696;0;16520.0;.0;16520.0;0
08A;20170330000177674;2;280035745;0;2555.0;.0;2555.0;0
08A;20170330000177762;2;280063042;0;911.0;.0;911.0;0
08A;20170330000177857;2;280063190;0;918.0;.0;918.0;0
08A;20170330000177866;2;280174849;0;2151.0;.0;2151.0;0
08A;20170330000177930;2;280063338;0;484.0;.0;484.0;0
08A;20170330000177934;2;280174997;0;3000.0;.0;3000.0;0
08A;20170330000177991;2;280036337;0;1198800.0;.0;1198800.0;0
08A;20170330000178016;2;280063486;0;2870.0;.0;2870.0;0
08A;20170330000178065;2;280084747;0;65184.0;.0;65184.0;0
08A;20170330000178066;2;280084747;1;47236.0;.0;47236.0;0
08A;20170330000178067;2;280084747;2;17948.0;.0;17948.0;0
08A;20170330000178100;2;280036485;0;38760.0;.0;38760.0;0
08A;20170330000178108;2;280063634;0;33770.0;.0;33770.0;0
08A;20170330000178142;2;280084895;0;1012.0;.0;1012.0;0
08A;20170330000178187;2;280085043;0;1155.0;.0;1155.0;0
08A;20170330000178237;2;280063930;0;1723.0;.0;1723.0;0
08A;20170330000178311;2;280184688;0;1361.0;.0;1361.0;0
08A;20170330000178315;2;280085191;0;1054.0;.0;1054.0;0
08A;20170330000178418;2;280085339;0;22214.0;.0;22214.0;0
08A;20170330000178428;2;280067289;0;890.0;.0;890.0;0
08A;20170330000178466;2;280064226;0;690.0;.0;690.0;0
08A;20170330000178470;2;280175885;0;1021.0;.0;1021.0;0
08A;20170330000178486;2;280046176;0;700.0;.0;700.0;0
08A;20170330000178492;2;280085487;0;1264.0;.0;1264.0;0
08A;20170330000178517;2;280067437;0;980.0;.0;980.0;0
08A;20170330000178546;2;280064374;0;268.0;.0;268.0;0
08A;20170330000178551;2;280176033;0;1515.0;.0;1515.0;0
08A;20170330000166929;2;280173215;0;1000.0;.0;1000.0;0
08A;20170330000166964;2;280082817;0;1610387.0;.0;1610387.0;0
08A;20170330000167023;2;280073866;0;1743.0;.0;1743.0;0
08A;20170330000167027;2;280061704;0;256.0;.0;256.0;0
08A;20170330000167054;2;280082965;0;1770.0;.0;1770.0;0
08A;20170330000167059;2;280182462;0;1957.0;.0;1957.0;0
08A;20170330000167083;2;280034703;0;4029.0;.0;4029.0;0
08A;20170330000167087;2;280074014;0;384.0;.0;384.0;0
08A;20170330000167094;2;280173511;0;1360.0;.0;1360.0;0
08A;20170330000167098;2;280061852;0;1541.0;.0;1541.0;0
08A;20170330000167118;2;280083113;0;1570.0;.0;1570.0;0
08A;20170330000167139;2;280034851;0;34134.0;.0;34134.0;0
08A;20170330000167148;2;280062000;0;582.0;.0;582.0;0
08A;20170330000167161;2;280043950;0;11800.0;.0;11800.0;0
08A;20170330000167236;2;280083409;0;24837.0;.0;24837.0;0
08A;20170330000167283;2;280062296;0;1860.0;.0;1860.0;0
08A;20170330000167307;2;280044246;0;2238.0;.0;2238.0;0
08A;20170330000167315;2;280083557;0;19617.0;.0;19617.0;0
08A;20170330000167349;2;280035295;0;592.0;.0;592.0;0
08A;20170330000167353;2;280074606;0;406.0;.0;406.0;0
08A;20170330000167389;2;280044394;0;1970.0;.0;1970.0;0
08A;20170330000167396;2;280083705;0;1357.0;.0;1357.0;0
08A;20170330000167400;2;280183202;0;1470.0;.0;1470.0;0
08A;20170330000167418;2;280035443;0;1519.0;.0;1519.0;0
08A;20170330000167424;2;280074754;0;998.0;.0;998.0;0
08A;20170330000167430;2;280174251;0;678.0;.0;678.0;0
08A;20170330000167435;2;280062592;0;2280.0;.0;2280.0;0
08A;20170330000167509;2;280044542;0;1596.0;.0;1596.0;0
08A;20170330000167513;2;280083853;0;476.0;.0;476.0;0
08A;20170330000167551;2;280035591;0;1964.0;.0;1964.0;0
08A;20170330000167565;2;280074902;0;750.0;.0;750.0;0
08A;20170330000167569;2;280062740;0;2853.0;.0;2853.0;0
08A;20170330000167585;2;280044690;0;1531.0;.0;1531.0;0
08A;20170330000167618;2;280035739;0;1748.0;.0;1748.0;0
08A;20170330000167737;2;280063036;0;879.0;.0;879.0;0
08A;20170330000167755;2;280044986;0;1217.0;.0;1217.0;0
08A;20170330000167759;2;280084297;0;43660.0;.0;43660.0;0
08A;20170330000167790;2;280036035;0;29754.0;.0;29754.0;0
08A;20170330000167796;2;280063184;0;810.0;.0;810.0;0
08A;20170330000167828;2;280084445;0;875.0;.0;875.0;0
08A;20170330000167858;2;280063332;0;4193.0;.0;4193.0;0
08A;20170330000167962;2;280045430;0;5239.0;.0;5239.0;0
08A;20170330000168020;2;280084889;0;30200.0;.0;30200.0;0
08A;20170330000168024;2;280184386;0;5514.0;.0;5514.0;0
08A;20170330000168053;2;280063776;0;674.0;.0;674.0;0
08A;20170330000168081;2;280085037;0;221067.0;.0;221067.0;0
08A;20170330000168092;2;280184534;0;1328.0;.0;1328.0;0
08A;20170330000168102;2;280066987;0;792.0;.0;792.0;0
08A;20170330000168120;2;280036775;0;2511.0;.0;2511.0;0
08A;20170330000168137;2;280063924;0;26830.0;.0;26830.0;0
08A;20170330000168161;2;280045874;0;264.0;.0;264.0;0
08A;20170330000168166;2;280085185;0;1113.0;.0;1113.0;0
08A;20170330000168183;2;280067135;0;1940.0;.0;1940.0;0
08A;20170330000168232;2;280175731;0;3381.0;.0;3381.0;0
08A;20170330000168238;2;280064072;0;4538.0;.0;4538.0;0
08A;20170330000168272;2;280085333;0;24420.0;.0;24420.0;0
08A;20170330000168284;2;280067283;0;970.0;.0;970.0;0
08A;20170330000168313;2;280175879;0;1408.0;.0;1408.0;0
08A;20170330000168319;2;280064220;0;1000.0;.0;1000.0;0
08A;20170330000168345;2;280085481;0;700.0;.0;700.0;0
08A;20170330000168396;2;280064368;0;266.0;.0;266.0;0
08A;20170330000168415;2;280046318;0;2227.0;.0;2227.0;0
08A;20170330000168435;2;280067579;0;712280.0;.0;712280.0;0
08A;20170330000168489;2;280064516;0;1497.0;.0;1497.0;0
08A;20170330000168514;2;280185274;0;1732.0;118.0;1850.0;0
08A;20170330000168524;2;280067727;0;272.0;.0;272.0;0
08A;20170330000168544;2;280064664;0;3729.0;.0;3729.0;0
08A;20170330000168591;2;280046614;0;279.0;.0;279.0;0
08A;20170330000168596;2;280085925;0;804.0;.0;804.0;0
08A;20170330000168614;2;280067875;0;833.0;.0;833.0;0
08A;20170330000168626;2;280037663;0;60.0;.0;60.0;0
08A;20170330000168633;2;280064812;0;2270.0;.0;2270.0;0
08A;20170330000168663;2;280046762;0;120.0;.0;120.0;0
08A;20170330000168669;2;280086073;0;40027.0;.0;40027.0;0
08A;20170330000168687;2;280068023;0;1625.0;.0;1625.0;0
08A;20170330000168704;2;280037811;0;3734.0;.0;3734.0;0
08A;20170330000168708;2;280064960;0;1611.0;.0;1611.0;0
08A;20170330000168747;2;280068171;0;1325.0;.0;1325.0;0
08A;20170330000168758;2;280037959;0;995.0;.0;995.0;0
08A;20170330000168762;2;280176767;0;1970.0;.0;1970.0;0
08A;20170330000168766;2;280065108;0;1204.0;.0;1204.0;0
08A;20170330000168860;2;280038107;0;17007.0;.0;17007.0;0
08A;20170330000168868;2;280065256;0;812.0;.0;812.0;0
08A;20170330000168892;2;280186014;0;1765.0;.0;1765.0;0
08A;20170330000168903;2;280068467;0;6351.0;.0;6351.0;0
08A;20170330000168915;2;280038255;0;958.0;.0;958.0;0
08A;20170330000168953;2;280068615;0;26500.0;.0;26500.0;0
08A;20170330000168992;2;280065552;0;1030.0;.0;1030.0;0
08A;20170330000169028;2;280186310;0;4497.0;.0;4497.0;0
08A;20170330000169147;2;280065700;0;143341.0;.0;143341.0;0
08A;20170330000169201;2;280068911;0;718.0;.0;718.0;0
08A;20170330000169242;2;280177507;0;6832.0;.0;6832.0;0
